Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2021-04-27,AMZN,52.23,52.61,51.57,51.98,51.98,56543881
2021-04-28,AMZN,52.63,52.91,52.19,52.28,52.28,50954620
2021-04-29,AMZN,51.27,52.15,50.67,51.21,51.21,50466373
2021-04-30,AMZN,50.46,50.79,50.11,50.67,50.67,55477389
2021-05-01,AMZN,49.75,50.29,49.39,49.96,49.96,50599097
2021-05-02,AMZN,50.16,50.59,49.45,50.08,50.08,30888406
2021-05-03,AMZN,49.96,50.97,48.61,49.51,49.51,48070186
2021-05-04,AMZN,47.19,48.04,47.1,47.75,47.75,63006254
2021-05-05,AMZN,48.63,49.07,48.11,48.58,48.58,52541276
2021-05-06,AMZN,49.35,49.86,48.93,49.26,49.26,54259109
2021-05-07,AMZN,48.01,48.53,47.9,48.2,48.2,65891473
2021-05-08,AMZN,48.56,48.69,48.53,48.68,48.68,42716096
2021-05-09,AMZN,47.96,48.37,47.51,47.79,47.79,65153180
2021-05-10,AMZN,47.67,48.1,46.8,47.28,47.28,32400411
2021-05-11,AMZN,46.74,47.1,46.62,46.86,46.86,38070266
2021-05-12,AMZN,46.4,47.31,45.95,46.49,46.49,42291863
2021-05-13,AMZN,47.87,48.18,47.1,47.82,47.82,61942144
2021-05-14,AMZN,48.57,49.41,48.33,49.06,49.06,56443884
2020-01-01,TSLA,83.72,84.35,83.63,83.85,83.85,61971785
2020-01-02,TSLA,82.97,83.62,81.85,82.55,82.55,58185946
2020-01-03,TSLA,84.43,85.54,83.68,84.08,84.08,58229885
2020-01-04,TSLA,83.69,84.53,83.1,84.15,84.15,67945248
2020-01-05,TSLA,87.01,88.19,86.69,86.75,86.75,57654374
2020-01-06,TSLA,89.42,89.65,87.79,89.31,89.31,49168664
2020-01-07,TSLA,91.21,91.67,90.29,90.78,90.78,30231784
2020-01-08,TSLA,89.74,90.16,89.19,89.88,89.88,69856764
2020-01-09,TSLA,90.01,90.34,89.89,90.1,90.1,41717062
2020-01-10,TSLA,90.52,90.71,89.91,90.32,90.32,54337476
2020-01-11,TSLA,87.4,87.98,86.16,87.12,87.12,38955481
2020-01-12,TSLA,87.78,89.35,87.36,87.87,87.87,35603918
2020-01-13,TSLA,88.22,89.01,86.55,88.12,88.12,36353236
2020-01-14,TSLA,87.91,88.41,87.72,88.03,88.03,46474537
2020-01-15,TSLA,86.76,88.11,86.37,87.25,87.25,59177681
2020-01-16,TSLA,86.42,87.64,86.11,86.71,86.71,39602067
2020-01-17,TSLA,89.33,90.16,87.93,89.92,89.92,55990897
2020-01-18,TSLA,89.79,91.48,89.1,90.23,90.23,65061472
2020-01-19,TSLA,88.93,91.64,88.06,89.44,89.44,48863431
2020-01-20,TSLA,92.61,92.89,91.93,92.3,92.3,44168342
2020-01-21,TSLA,94.99,96.99,94.26,94.89,94.89,41417839
2020-01-22,TSLA,94.12,94.22,93.79,93.86,93.86,63134731
2020-01-23,TSLA,93.41,94.04,92.47,92.55,92.55,47187964
2020-01-24,TSLA,92.99,93.39,92.08,92.78,92.78,38770853
2020-01-25,TSLA,97.19,98.11,95.63,97.42,97.42,47203872
2020-01-26,TSLA,97.41,100.06,97.01,97.18,97.18,38502585
2020-01-27,TSLA,97.3,98.64,97.03,97.81,97.81,39476705
2020-01-28,TSLA,96.3,98.65,95.32,96.88,96.88,37039513
2020-01-29,TSLA,96.89,97.49,95.73,96.53,96.53,52262380
2020-01-30,TSLA,98.11,98.84,96.41,98.69,98.69,46067989
2020-01-31,TSLA,98.33,99.21,96.95,98.76,98.76,50770786
2020-02-01,TSLA,100.29,101.47,99.78,100.84,100.84,62120907
2020-02-02,TSLA,97.75,98.11,97.65,97.83,97.83,25232079
2020-02-03,TSLA,99.56,99.68,97.79,98.81,98.81,44868727
2020-02-04,TSLA,102.77,103.43,101.94,102.31,102.31,43388628
2020-02-05,TSLA,101.86,102.46,100.32,101.9,101.9,61183381
2020-02-06,TSLA,99.12,99.85,98.39,99.0,99.0,43707662
2020-02-07,TSLA,104.11,105.91,103.86,104.77,104.77,71168030
2020-02-08,TSLA,102.89,104.13,102.87,103.02,103.02,46653961
2020-02-09,TSLA,104.33,105.4,102.84,104.19,104.19,53070030
2020-02-10,TSLA,104.91,105.42,104.74,104.8,104.8,49993915
2020-02-11,TSLA,108.12,109.75,107.29,107.3,107.3,43113055
2020-02-12,TSLA,106.85,107.57,106.52,106.64,106.64,30866596
2020-02-13,TSLA,105.05,107.93,103.34,104.58,104.58,55212299
2020-02-14,TSLA,107.22,109.54,106.76,107.33,107.33,62746531
2020-02-15,TSLA,108.95,109.41,108.37,109.32,109.32,41807335
2020-02-16,TSLA,110.74,112.4,109.52,111.41,111.41,35097524
2020-02-17,TSLA,112.38,112.59,110.05,111.73,111.73,58399445
2020-02-18,TSLA,115.12,116.05,114.53,115.5,115.5,66218737
2020-02-19,TSLA,113.54,115.02,112.63,114.3,114.3,50061314
2020-02-20,TSLA,113.58,114.18,112.15,113.02,113.02,50490947
2020-02-21,TSLA,110.34,110.63,109.49,109.97,109.97,49671255
2020-02-22,TSLA,110.55,111.2,109.88,110.05,110.05,57636681
2020-02-23,TSLA,110.7,111.08,110.54,110.94,110.94,55052613
2020-02-24,TSLA,109.91,112.29,108.87,110.12,110.12,42393993
2020-02-25,TSLA,111.45,111.88,111.23,111.38,111.38,61896426
2020-02-26,TSLA,112.12,113.32,111.85,112.15,112.15,51214785
2020-02-27,TSLA,112.8,112.86,112.14,112.85,112.85,42488327
2020-02-28,TSLA,109.83,111.57,109.64,110.6,110.6,51031175
2020-02-29,TSLA,108.7,111.73,107.52,110.0,110.0,54457598
2020-03-01,TSLA,113.64,116.35,112.54,114.2,114.2,52387379
2020-03-02,TSLA,111.3,111.73,111.12,111.29,111.29,57138774
2020-03-03,TSLA,111.22,112.14,110.31,111.51,111.51,43462579
2020-03-04,TSLA,114.24,116.15,112.26,113.55,113.55,70604226
2020-03-05,TSLA,114.46,115.65,113.81,114.12,114.12,51822802
2020-03-06,TSLA,111.2,111.75,110.55,111.12,111.12,60654247
2020-03-07,TSLA,109.11,111.47,108.94,109.4,109.4,52000337
2020-03-08,TSLA,108.8,111.03,108.23,109.25,109.25,38727144
2020-03-09,TSLA,107.18,108.97,106.15,108.27,108.27,56174286
2020-03-10,TSLA,107.28,108.78,105.98,106.81,106.81,47846117
2020-03-11,TSLA,106.3,107.26,105.38,107.11,107.11,56943263
2020-03-12,TSLA,112.9,115.15,112.22,112.62,112.62,51224909
2020-03-13,TSLA,112.41,113.1,111.01,112.82,112.82,40550912
2020-03-14,TSLA,113.7,114.89,112.14,114.28,114.28,67648258
2020-03-15,TSLA,112.38,112.88,111.75,112.51,112.51,51434059
2020-03-16,TSLA,114.35,115.25,113.61,113.8,113.8,48533682
2020-03-17,TSLA,119.71,120.82,119.03,119.15,119.15,46648568
2020-03-18,TSLA,118.1,119.32,115.96,118.83,118.83,55790763
2020-03-19,TSLA,113.59,114.83,112.5,112.91,112.91,57172635
2020-03-20,TSLA,110.7,112.63,110.4,110.97,110.97,31302683
2020-03-21,TSLA,110.78,112.15,110.77,110.82,110.82,45784176
2020-03-22,TSLA,113.21,114.06,111.83,113.14,113.14,51936617
2020-03-23,TSLA,113.25,114.46,112.55,113.15,113.15,50035826
2020-03-24,TSLA,113.42,113.67,111.74,112.71,112.71,50093953
2020-03-25,TSLA,115.32,115.33,115.07,115.09,115.09,40455613
2020-03-26,TSLA,116.23,116.84,114.95,116.26,116.26,37497839
2020-03-27,TSLA,115.87,116.23,115.22,115.27,115.27,52510035
2020-03-28,TSLA,114.81,116.09,112.95,115.69,115.69,43406758
2020-03-29,TSLA,114.64,115.05,113.97,114.95,114.95,54867415
2020-03-30,TSLA,115.85,117.07,115.01,115.4,115.4,47742773
2020-03-31,TSLA,115.99,117.52,114.62,116.46,116.46,40111276
2020-04-01,TSLA,115.01,118.35,114.51,115.31,115.31,66776254
2020-04-02,TSLA,111.83,113.16,110.89,112.39,112.39,47321012
2020-04-03,TSLA,110.34,112.08,108.99,110.8,110.8,59492964
2020-04-04,TSLA,112.01,112.57,110.89,111.96,111.96,53629957
2020-04-05,TSLA,108.79,110.59,106.72,109.33,109.33,53932951
2020-04-06,TSLA,111.61,113.25,110.93,111.75,111.75,55692893
2020-04-07,TSLA,111.77,112.99,110.67,111.91,111.91,42262194
2020-04-08,TSLA,109.7,110.89,108.9,109.65,109.65,42942444
2020-04-09,TSLA,108.27,109.18,106.92,109.08,109.08,51354913
2020-04-10,TSLA,113.2,114.08,112.36,112.45,112.45,50225003
2020-04-11,TSLA,113.94,116.31,113.38,114.16,114.16,38689313
2020-04-12,TSLA,111.97,112.07,110.38,111.97,111.97,51654915
2020-04-13,TSLA,113.49,115.58,111.72,114.13,114.13,71173241
2020-04-14,TSLA,113.27,115.42,113.12,113.19,113.19,52284821
2020-04-15,TSLA,112.68,114.07,111.4,113.0,113.0,50308071
2020-04-16,TSLA,116.17,116.98,115.22,116.48,116.48,33770250
2020-04-17,TSLA,114.27,115.61,111.58,113.65,113.65,68685271
2020-04-18,TSLA,110.58,110.66,107.38,110.48,110.48,47326829
2020-04-19,TSLA,111.67,112.68,111.04,111.47,111.47,57125044
2020-04-20,TSLA,109.16,111.36,107.57,109.94,109.94,60095859
2020-04-21,TSLA,106.75,107.04,106.5,106.61,106.61,63636072
2020-04-22,TSLA,105.99,106.03,105.51,105.67,105.67,72999691
2020-04-23,TSLA,103.29,103.97,102.13,102.63,102.63,66293185
2020-04-24,TSLA,98.57,100.03,98.17,98.83,98.83,38869358
2020-04-25,TSLA,99.6,100.17,99.21,99.69,99.69,47313783
2020-04-26,TSLA,98.88,99.37,95.36,97.52,97.52,41579013
2020-04-27,TSLA,95.44,95.75,94.67,95.05,95.05,46299775
2020-04-28,TSLA,94.34,94.59,93.55,94.52,94.52,53360754
2020-04-29,TSLA,95.7,96.55,95.19,95.46,95.46,53588480
2020-04-30,TSLA,97.41,98.57,96.25,97.73,97.73,51829145
2020-05-01,TSLA,94.32,94.43,93.04,94.11,94.11,43280826
2020-05-02,TSLA,94.25,95.55,93.09,93.72,93.72,51817812
2020-05-03,TSLA,94.45,94.7,93.07,94.28,94.28,31102965
2020-05-04,TSLA,93.69,94.12,92.22,93.48,93.48,61982253
2020-05-05,TSLA,93.55,94.22,92.08,92.95,92.95,68105224
2020-05-06,TSLA,95.26,95.57,93.75,95.21,95.21,53105396
2020-05-07,TSLA,92.71,94.19,92.29,93.08,93.08,49720305
2020-05-08,TSLA,93.31,94.59,93.12,93.59,93.59,42122775
2020-05-09,TSLA,94.94,95.26,93.68,94.02,94.02,34725386
2020-05-10,TSLA,93.71,94.08,92.04,93.6,93.6,41494346
2020-05-11,TSLA,97.02,97.88,95.68,96.33,96.33,38214272
2020-05-12,TSLA,99.15,100.1,97.33,99.03,99.03,56776371
2020-05-13,TSLA,99.44,100.35,98.95,99.02,99.02,43991703
2020-05-14,TSLA,100.53,101.44,99.61,100.56,100.56,35228355
2020-05-15,TSLA,100.08,100.26,99.01,99.53,99.53,58048559
2020-05-16,TSLA,97.92,98.1,97.11,97.88,97.88,34227716
2020-05-17,TSLA,95.43,96.46,94.27,96.21,96.21,44945527
2020-05-18,TSLA,95.65,96.67,95.15,95.23,95.23,56847148
2020-05-19,TSLA,93.82,95.84,92.69,93.18,93.18,29156683
2020-05-20,TSLA,92.42,92.81,90.97,92.14,92.14,55881572
2020-05-21,TSLA,90.85,91.66,90.67,90.84,90.84,44454067
2020-05-22,TSLA,93.95,95.3,91.18,92.97,92.97,47548275
2020-05-23,TSLA,90.17,90.84,88.8,90.15,90.15,52013945
2020-05-24,TSLA,88.91,89.82,88.85,89.8,89.8,56389568
2020-05-25,TSLA,88.33,89.84,86.31,88.53,88.53,38915029
2020-05-26,TSLA,85.89,86.34,85.29,85.75,85.75,40155869
2020-05-27,TSLA,80.81,81.62,79.87,80.2,80.2,35451078
2020-05-28,TSLA,81.82,82.5,81.44,81.76,81.76,66781799
2020-05-29,TSLA,81.57,82.41,80.02,81.64,81.64,48399613
2020-05-30,TSLA,82.63,84.48,81.25,82.17,82.17,44192589
2020-05-31,TSLA,82.11,82.27,81.77,82.17,82.17,40967068
2020-06-01,TSLA,83.89,84.15,82.36,83.7,83.7,65564160
2020-06-02,TSLA,83.98,86.61,83.31,85.27,85.27,70064086
2020-06-03,TSLA,88.07,88.84,86.2,87.38,87.38,69941237
2020-06-04,TSLA,87.06,88.02,86.72,87.75,87.75,50748875
2020-06-05,TSLA,84.87,86.2,84.18,85.57,85.57,65803397
2020-06-06,TSLA,87.6,87.67,85.62,87.14,87.14,45447794
2020-06-07,TSLA,86.47,86.73,86.09,86.68,86.68,58530151
2020-06-08,TSLA,85.38,86.62,85.34,86.2,86.2,62228079
2020-06-09,TSLA,85.44,85.69,85.19,85.22,85.22,59305333
2020-06-10,TSLA,83.85,84.11,83.32,84.1,84.1,55080122
2020-06-11,TSLA,82.99,83.07,82.72,82.9,82.9,45402586
2020-06-12,TSLA,82.37,82.54,82.33,82.33,82.33,67053623
2020-06-13,TSLA,80.68,81.97,80.38,80.7,80.7,38847534
2020-06-14,TSLA,80.1,80.48,79.66,80.25,80.25,44046943
2020-06-15,TSLA,82.68,83.14,82.35,82.56,82.56,66453549
2020-06-16,TSLA,81.89,82.73,81.44,82.17,82.17,44055022
2020-06-17,TSLA,79.62,80.73,79.15,80.07,80.07,46187627
2020-06-18,TSLA,80.24,81.28,79.51,79.74,79.74,43691364
2020-06-19,TSLA,78.63,78.79,78.05,78.36,78.36,41863354
2020-06-20,TSLA,77.27,78.29,76.38,77.15,77.15,44661553
2020-06-21,TSLA,76.41,76.93,76.16,76.92,76.92,49499194
2020-06-22,TSLA,79.25,79.88,78.62,79.18,79.18,55951311
2020-06-23,TSLA,81.36,81.92,80.75,81.24,81.24,64190644
2020-06-24,TSLA,78.33,79.1,77.03,78.07,78.07,41143318
2020-06-25,TSLA,76.47,77.11,76.28,76.74,76.74,58656746
2020-06-26,TSLA,78.08,79.07,77.05,78.4,78.4,56467439
2020-06-27,TSLA,78.72,78.74,78.12,78.53,78.53,46639333
2020-06-28,TSLA,78.36,79.5,77.83,78.96,78.96,46256099
2020-06-29,TSLA,77.29,78.67,76.86,77.49,77.49,49174864
2020-06-30,TSLA,74.54,75.1,74.13,74.85,74.85,43030585
2020-07-01,TSLA,74.87,75.94,74.33,74.74,74.74,41997067
2020-07-02,TSLA,74.7,75.11,73.93,74.71,74.71,47143134
2020-07-03,TSLA,76.62,78.45,76.42,77.14,77.14,50353714
2020-07-04,TSLA,75.17,75.84,74.39,75.46,75.46,47910820
2020-07-05,TSLA,75.54,76.42,74.77,74.85,74.85,52478462
2020-07-06,TSLA,73.5,73.79,71.42,73.25,73.25,56598496
2020-07-07,TSLA,71.24,72.1,70.99,71.61,71.61,59177721
2020-07-08,TSLA,73.11,73.93,72.56,73.34,73.34,72331159
2020-07-09,TSLA,72.7,73.31,72.1,72.33,72.33,43294568
2020-07-10,TSLA,71.33,72.27,71.08,72.11,72.11,51334994
2020-07-11,TSLA,67.39,68.33,67.2,67.82,67.82,52893389
2020-07-12,TSLA,67.8,68.5,67.18,67.59,67.59,54747421
2020-07-13,TSLA,68.04,69.35,67.7,68.1,68.1,40316641
2020-07-14,TSLA,68.7,69.1,67.69,68.44,68.44,53820337
2020-07-15,TSLA,65.33,65.6,64.88,65.23,65.23,59442148
2020-07-16,TSLA,66.03,66.15,65.08,65.49,65.49,58049425
2020-07-17,TSLA,65.61,66.0,65.08,65.36,65.36,36875113
2020-07-18,TSLA,65.78,66.56,65.16,65.68,65.68,47152044
2020-07-19,TSLA,64.27,64.98,63.64,64.13,64.13,60844775
2020-07-20,TSLA,63.71,64.33,63.67,63.86,63.86,49214092
2020-07-21,TSLA,64.08,64.21,63.58,64.12,64.12,59416190
2020-07-22,TSLA,64.16,64.7,63.31,64.22,64.22,63079641
2020-07-23,TSLA,64.4,65.43,63.81,64.93,64.93,51243761
2020-07-24,TSLA,67.08,68.03,66.76,67.01,67.01,52448973
2020-07-25,TSLA,66.39,67.49,65.54,66.2,66.2,41218782
2020-07-26,TSLA,64.86,65.17,64.75,64.89,64.89,42573408
2020-07-27,TSLA,63.87,64.38,63.19,64.24,64.24,49957370
2020-07-28,TSLA,65.82,66.2,65.22,65.34,65.34,71711928
2020-07-29,TSLA,66.67,67.49,66.67,67.23,67.23,58264531
2020-07-30,TSLA,65.95,66.67,65.57,66.23,66.23,58153241
2020-07-31,TSLA,64.46,65.82,63.81,64.66,64.66,62710300
2020-08-01,TSLA,64.14,64.53,63.2,64.24,64.24,54086107
2020-08-02,TSLA,62.83,64.05,62.78,63.34,63.34,43446724
2020-08-03,TSLA,63.41,64.26,62.67,63.59,63.59,65623545
2020-08-04,TSLA,65.28,65.63,64.44,64.72,64.72,63233409
2020-08-05,TSLA,64.75,64.78,62.77,64.68,64.68,66047350
2020-08-06,TSLA,65.42,65.46,65.21,65.31,65.31,44027210
2020-08-07,TSLA,65.69,66.24,65.32,66.12,66.12,48013308
2020-08-08,TSLA,66.28,67.25,66.12,66.61,66.61,56785496
2020-08-09,TSLA,64.28,64.63,63.99,64.11,64.11,36604820
2020-08-10,TSLA,63.32,63.34,62.78,63.02,63.02,48835116
2020-08-11,TSLA,63.78,63.82,62.94,63.64,63.64,59704626
2020-08-12,TSLA,64.18,64.6,63.96,64.16,64.16,60608000
2020-08-13,TSLA,64.98,66.03,64.53,65.32,65.32,59761386
2020-08-14,TSLA,63.38,63.61,62.52,63.26,63.26,51803386
2020-08-15,TSLA,61.26,62.28,60.93,61.56,61.56,48170984
2020-08-16,TSLA,60.56,61.37,59.31,60.12,60.12,61851630
2020-08-17,TSLA,60.99,61.41,60.21,61.2,61.2,59109070
2020-08-18,TSLA,60.99,61.86,59.48,61.11,61.11,39614591
2020-08-19,TSLA,62.35,62.58,61.94,62.47,62.47,68056688
2020-08-20,TSLA,63.82,65.37,62.31,64.13,64.13,72689916
2020-08-21,TSLA,63.96,64.99,63.89,64.37,64.37,48870188
2020-08-22,TSLA,65.63,66.41,65.31,65.52,65.52,56611529
2020-08-23,TSLA,66.28,66.89,65.95,66.19,66.19,51786697
2020-08-24,TSLA,61.58,62.19,61.34,61.72,61.72,45337726
2020-08-25,TSLA,60.74,61.07,59.94,60.44,60.44,32737860
2020-08-26,TSLA,60.16,60.41,59.79,60.24,60.24,46538957
2020-08-27,TSLA,60.68,62.35,60.39,61.27,61.27,49576681
2020-08-28,TSLA,61.92,62.79,61.85,62.38,62.38,63655603
2020-08-29,TSLA,62.46,62.83,62.01,62.32,62.32,66772395
2020-08-30,TSLA,63.53,63.99,63.17,63.56,63.56,55065876
2020-08-31,TSLA,65.33,65.41,64.56,64.97,64.97,46169050
2020-09-01,TSLA,63.69,63.82,62.63,63.77,63.77,58603325
2020-09-02,TSLA,61.06,61.98,60.09,60.24,60.24,50094263
2020-09-03,TSLA,60.43,60.73,60.34,60.61,60.61,49057272
2020-09-04,TSLA,60.43,60.85,60.33,60.83,60.83,51288496
2020-09-05,TSLA,60.91,61.13,60.43,60.57,60.57,62972975
2020-09-06,TSLA,60.53,60.59,59.72,60.47,60.47,47422754
2020-09-07,TSLA,61.99,62.55,61.57,62.02,62.02,46953321
2020-09-08,TSLA,61.93,62.79,61.65,62.79,62.79,39367413
2020-09-09,TSLA,61.92,62.13,61.07,62.1,62.1,53162737
2020-09-10,TSLA,63.88,64.4,63.1,63.79,63.79,62364895
2020-09-11,TSLA,66.01,66.66,65.5,66.18,66.18,57082662
2020-09-12,TSLA,67.84,67.85,66.92,67.21,67.21,40196117
2020-09-13,TSLA,69.96,70.29,69.72,70.08,70.08,43551041
2020-09-14,TSLA,68.87,70.0,68.33,69.05,69.05,69489631
2020-09-15,TSLA,70.39,71.22,68.78,70.07,70.07,32285774
2020-09-16,TSLA,68.07,68.67,67.87,68.35,68.35,45530224
2020-09-17,TSLA,68.66,69.15,67.15,68.65,68.65,40071312
2020-09-18,TSLA,67.81,68.66,67.48,67.89,67.89,38690126
2020-09-19,TSLA,67.36,68.3,66.48,67.72,67.72,48464993
2020-09-20,TSLA,66.85,67.12,66.5,66.55,66.55,42025145
2020-09-21,TSLA,67.29,67.38,65.98,67.05,67.05,54596373
2020-09-22,TSLA,68.33,68.79,67.74,68.28,68.28,45416016
2020-09-23,TSLA,68.87,69.22,68.0,68.76,68.76,35750288
2020-09-24,TSLA,67.49,67.98,65.14,67.42,67.42,55157196
2020-09-25,TSLA,67.14,67.63,67.12,67.31,67.31,51119819
2020-09-26,TSLA,66.61,67.59,65.68,66.7,66.7,52520339
2020-09-27,TSLA,65.08,66.09,64.02,64.91,64.91,57344258
2020-09-28,TSLA,66.77,67.19,66.3,66.75,66.75,52922654
2020-09-29,TSLA,68.33,69.12,68.26,68.53,68.53,47733377
2020-09-30,TSLA,69.26,70.61,68.37,69.42,69.42,62537347
2020-10-01,TSLA,67.74,68.52,67.57,68.36,68.36,38903906
2020-10-02,TSLA,66.05,66.7,65.67,66.06,66.06,50567066
2020-10-03,TSLA,66.68,67.64,65.73,66.69,66.69,47968314
2020-10-04,TSLA,66.76,67.26,66.07,66.48,66.48,47197172
2020-10-05,TSLA,64.77,65.11,63.1,64.64,64.64,41656618
2020-10-06,TSLA,63.78,64.3,63.72,63.75,63.75,47894650
2020-10-07,TSLA,63.32,63.95,62.63,63.54,63.54,53800674
2020-10-08,TSLA,64.02,65.25,63.82,64.27,64.27,65301856
2020-10-09,TSLA,62.8,63.7,62.65,63.44,63.44,50343937
2020-10-10,TSLA,62.62,62.95,62.43,62.63,62.63,58416322
2020-10-11,TSLA,63.05,63.2,62.65,62.86,62.86,38465174
2020-10-12,TSLA,61.36,62.76,61.31,62.4,62.4,55636736
2020-10-13,TSLA,62.17,63.52,62.02,62.06,62.06,33204972
2020-10-14,TSLA,60.5,61.33,60.28,60.56,60.56,50182309
2020-10-15,TSLA,60.32,60.87,60.06,60.54,60.54,36146394
2020-10-16,TSLA,61.14,61.76,60.55,61.25,61.25,33269159
2020-10-17,TSLA,60.28,61.64,59.66,60.54,60.54,74412558
2020-10-18,TSLA,61.87,62.38,60.83,61.28,61.28,46182288
2020-10-19,TSLA,62.14,62.5,61.07,62.0,62.0,82877611
2020-10-20,TSLA,61.73,61.9,61.58,61.83,61.83,51227289
2020-10-21,TSLA,63.38,64.15,63.28,63.42,63.42,45355982
2020-10-22,TSLA,65.61,65.68,64.39,65.22,65.22,37741077
2020-10-23,TSLA,65.35,65.6,64.93,65.24,65.24,44072007
2020-10-24,TSLA,64.44,65.93,64.03,65.21,65.21,62075031
2020-10-25,TSLA,64.21,64.35,63.32,64.15,64.15,62625774
2020-10-26,TSLA,63.93,64.5,63.77,64.08,64.08,45659666
2020-10-27,TSLA,64.92,65.31,63.97,64.79,64.79,68628691
2020-10-28,TSLA,65.31,65.54,64.18,64.95,64.95,60615091
2020-10-29,TSLA,66.29,66.73,65.33,66.26,66.26,49599627
2020-10-30,TSLA,68.18,68.83,67.61,68.29,68.29,47163137
2020-10-31,TSLA,69.07,70.94,68.44,70.09,70.09,41802849
2020-11-01,TSLA,70.66,70.94,70.14,70.56,70.56,40498954
2020-11-02,TSLA,68.98,69.41,67.76,68.84,68.84,59713442
2020-11-03,TSLA,71.31,71.45,70.32,70.76,70.76,63698682
2020-11-04,TSLA,70.24,70.43,69.21,69.85,69.85,51860930
2020-11-05,TSLA,71.74,72.81,70.62,71.66,71.66,40524692
2020-11-06,TSLA,73.43,74.32,72.59,73.46,73.46,54301429
2020-11-07,TSLA,74.36,75.86,74.12,74.21,74.21,38839358
2020-11-08,TSLA,74.04,75.34,72.85,74.46,74.46,60694473
2020-11-09,TSLA,74.52,74.71,74.03,74.46,74.46,43239456
2020-11-10,TSLA,75.84,76.25,75.82,75.93,75.93,44088531
2020-11-11,TSLA,76.23,76.79,75.3,76.43,76.43,42806783
2020-11-12,TSLA,76.41,76.74,75.88,76.23,76.23,55553988
2020-11-13,TSLA,77.65,78.62,77.41,77.89,77.89,40322476
2020-11-14,TSLA,78.31,80.6,77.29,78.77,78.77,50125757
2020-11-15,TSLA,79.48,82.15,79.01,80.13,80.13,48795025
2020-11-16,TSLA,77.35,78.2,77.08,77.16,77.16,44557255
2020-11-17,TSLA,75.19,75.66,74.23,75.49,75.49,42511883
2020-11-18,TSLA,77.49,77.86,75.79,76.5,76.5,46328858
2020-11-19,TSLA,76.41,77.24,76.24,76.54,76.54,59078523
2020-11-20,TSLA,76.57,76.69,75.32,76.06,76.06,71773203
2020-11-21,TSLA,73.02,73.75,71.18,73.29,73.29,68068588
2020-11-22,TSLA,75.35,77.31,75.07,75.48,75.48,59772633
2020-11-23,TSLA,75.73,75.94,75.57,75.75,75.75,56084916
2020-11-24,TSLA,76.29,77.46,74.03,76.3,76.3,55098872
2020-11-25,TSLA,77.84,77.89,77.24,77.4,77.4,59859483
2020-11-26,TSLA,79.59,79.92,78.25,79.71,79.71,28759729
2020-11-27,TSLA,79.18,80.05,78.2,78.61,78.61,45514031
2020-11-28,TSLA,76.99,78.42,76.51,77.22,77.22,51014229
2020-11-29,TSLA,76.38,76.79,75.98,76.06,76.06,33166178
2020-11-30,TSLA,73.61,74.58,72.05,73.6,73.6,29384768
2020-12-01,TSLA,72.43,72.7,71.63,72.42,72.42,40420721
2020-12-02,TSLA,70.89,72.38,70.83,70.99,70.99,61829004
2020-12-03,TSLA,72.11,74.13,71.49,71.71,71.71,63071354
2020-12-04,TSLA,71.51,72.58,70.56,70.89,70.89,44968364
2020-12-05,TSLA,69.23,70.31,68.94,69.45,69.45,35439535
2020-12-06,TSLA,70.51,71.68,69.2,70.29,70.29,55136092
2020-12-07,TSLA,71.07,71.79,70.27,71.35,71.35,49013916
2020-12-08,TSLA,74.22,75.06,73.98,74.2,74.2,55855215
2020-12-09,TSLA,71.85,72.38,71.11,71.72,71.72,67441031
2020-12-10,TSLA,71.06,71.67,70.13,71.41,71.41,64338844
2020-12-11,TSLA,70.61,71.57,70.07,70.42,70.42,55320224
2020-12-12,TSLA,69.81,70.47,68.84,68.97,68.97,42271662
2020-12-13,TSLA,68.7,70.16,67.85,68.81,68.81,51348014
2020-12-14,TSLA,68.75,68.86,68.67,68.79,68.79,58730660
2020-12-15,TSLA,69.77,71.89,69.42,69.63,69.63,33443606
2020-12-16,TSLA,71.05,71.7,70.34,70.53,70.53,44006442
2020-12-17,TSLA,72.3,73.55,71.97,72.27,72.27,52424501
2020-12-18,TSLA,72.66,73.93,72.31,72.37,72.37,49299535
2020-12-19,TSLA,73.35,74.18,73.34,73.42,73.42,39171594
2020-12-20,TSLA,70.85,71.26,70.26,70.59,70.59,63029284
2020-12-21,TSLA,69.15,69.7,68.91,69.65,69.65,41577042
2020-12-22,TSLA,69.33,70.82,69.02,69.54,69.54,38636248
2020-12-23,TSLA,69.63,70.64,68.52,69.86,69.86,56793813
2020-12-24,TSLA,68.2,69.28,67.68,67.69,67.69,63229261
2020-12-25,TSLA,66.32,67.46,65.18,66.95,66.95,35089200
2020-12-26,TSLA,66.96,67.3,66.65,66.95,66.95,50722491
2020-12-27,TSLA,65.72,66.34,65.02,66.19,66.19,58695725
2020-12-28,TSLA,64.72,65.31,63.7,65.12,65.12,56455980
2020-12-29,TSLA,66.33,66.61,65.96,66.04,66.04,56623068
2020-12-30,TSLA,64.86,65.79,64.05,65.32,65.32,38817680
2020-12-31,TSLA,66.95,66.95,65.85,66.39,66.39,51230186
2021-01-01,TSLA,65.46,65.95,64.41,65.66,65.66,35560710
2021-01-02,TSLA,65.68,65.91,64.45,65.69,65.69,51045140
2021-01-03,TSLA,66.15,66.98,65.8,66.47,66.47,50714208
2021-01-04,TSLA,66.67,67.54,64.81,66.33,66.33,47865673
